Name	Kind	Camp	Series	Treasure	HeadImage	ClientOnly	CorpseIdx	RedLum	GreenLum	BlueLum	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	HurtFrame	Skill1	Level1	Skill2	Level2	Skill3	Level3	Skill4	Level4	AruraSkill	AruraSkillLevel	PassSkill	PassSkillLevel	ExpNumber	ExpParam	LifeParam	LifeReplenish	ARParam	DefenseParam	MinDamageParam	MaxDamageParam	WalkSpeed	RunSpeed	AttackSpeed	CastSpeed	VisionRadius	HitRecover	ActiveRadius	AIMode	AIParam1	AIParam2	AIParam3	AIParam4	AIParam5	AIParam6	AIParam7	AIParam8	AIParam9	FireResist	ColdResist	LightResist	PoisonResist	PhysicsResist	FireResistMax	ColdResistMax	LightResistMax	PoisonResistMax	PhysicsResistMax	ReviveFrame	Stature	DropRateFile	AIMaxTime	TypeNpc	RateBoss	ShareDame	PencentDameAdd	NumObjT	DirObjT
C« V« Th­êng	0	5	3	200			235				enemy126	0	0	0	0	0	36	27	36	10	19	13	403	16	403	16	403	16	403	16						0	500000	10	5000	1000	100	100	12	12	15	15	1400	100	1500	1	50	25	25	25	25	30	50	0	0	68	31	31	31	-4	42	75	75	75	75	1080	100	\settings\droprate\satthu8x.ini	6	2	0	0	0		
LiÔu Tø Gia	0	5	4	200			198				enemy089	0	0	0	0	0	40	39	33	12	24	15	404	16	404	16	404	16	404	16						0	500000	10	5000	1000	100	100	12	12	15	15	1400	100	1500	1	50	25	25	25	25	30	50	0	0	31	-4	68	31	31	75	75	42	75	75	1080	100	\settings\droprate\satthu8x.ini	6	2	0	0	0		
Thi §¹i ThiÕu	0	5	1	200			179				enemy070	0	0	0	0	0	26	31					402	16	402	16	402	16	402	16						0	500000	10	5000	1000	100	100	12	12	15	15	1400	100	1500	1	50	25	25	25	25	30	50	0	0	31	31	-4	68	31	75	75	75	42	75	1080	100	\settings\droprate\satthu8x.ini	6	2	0	0	0		
T«n V¨n B­u 	0	5	2	200			157				enemy048	0	0	0	0	0	27	29					405	16	405	16	405	16	405	16						0	500000	10	5000	1000	100	100	12	12	15	15	1400	100	1500	1	50	25	25	25	25	30	50	0	0	-4	68	31	31	31	75	42	75	75	75	1080	100	\settings\droprate\satthu8x.ini	6	2	0	0	0		
§ång BÊt Phôc	0	5	4	300			191				enemy082	0	0	0	0	0	35	28					404	16	404	16	404	16	404	16						0	500000	10	5000	1000	100	100	12	12	15	15	1400	100	1500	1	50	25	25	25	25	30	50	0	0	31	-4	68	31	31	75	75	42	75	75	1080	100	\settings\droprate\satthu8x.ini	6	2	0	0	0		
T¶  DËt Minh	0	5	0	300			179				enemy070	0	0	0	0	0	26	31					408	19	408	19	408	19	408	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	34	-5	74	75	75	75	75	46	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
NhËm Th­¬ng Khung	0	5	1	300			157				enemy048	0	0	0	0	0	27	29					402	19	402	19	402	19	402	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	-5	74	34	75	75	75	46	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Chiªm Phóc V©n	0	5	3	300			198				enemy089	0	0	0	0	0	40	39	33	12	24	15	403	19	403	19	403	19	403	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	74	34	34	34	-5	46	75	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Nh¹c Th­îng C«n	0	5	0	300			160				enemy051	0	0	0	0	0	27	29					408	19	408	19	408	19	408	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	34	-5	74	75	75	75	75	46	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Viªn Thiªn Thä	0	5	2	300			235				enemy126	0	0	0	0	0	36	27	36	10	19	13	405	19	405	19	405	19	405	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	-5	74	34	34	34	75	46	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Vu Cöu  §å	0	5	3	300			198				enemy089	0	0	0	0	0	40	39	33	12	24	15	403	19	403	19	403	19	403	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	74	34	34	34	-5	46	75	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
D­¬ng Phong DËt	0	5	0	300			179				enemy070	0	0	0	0	0	26	31					408	19	408	19	408	19	408	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	34	-5	74	75	75	75	75	46	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Hµ Sinh Vong	0	5	1	300			157				enemy048	0	0	0	0	0	27	29					402	19	402	19	402	19	402	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	-5	74	34	75	75	75	46	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
T¨ng ChØ ãan	0	5	4	300			191				enemy082	0	0	0	0	0	35	28					404	19	404	19	404	19	404	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	-5	74	34	34	75	75	46	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
VÖ Biªn Thµnh	0	5	2	300			235				enemy126	0	0	0	0	0	36	27	36	10	19	13	405	19	405	19	405	19	405	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	-5	74	34	34	34	75	46	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Cè Thñ §»ng	0	5	3	300			198				enemy089	0	0	0	0	0	40	39	33	12	24	15	403	19	403	19	403	19	403	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	74	34	34	34	-5	46	75	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Gia C¸t Kinh Hång	0	5	4	300			191				enemy082	0	0	0	0	0	35	28					404	19	404	19	404	19	404	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	-5	74	34	34	75	75	46	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Gi¶ Giíi Nh©n	0	5	0	300			160				enemy051	0	0	0	0	0	27	29					408	19	408	19	408	19	408	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	34	-5	74	75	75	75	75	46	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
TrÞnh Cöu NhËt	0	5	1	300			216				enemy107	0	0	0	0	0	32	32					402	19	402	19	402	19	402	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	-5	74	34	75	75	75	46	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Chu Së B¸ 	0	5	3	300			190				enemy081	0	0	0	0	0	35	28					403	19	403	19	403	19	403	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	74	34	34	34	-5	46	75	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Trang Minh Trung	0	5	0	300			218				enemy109	0	0	0	0	0	30	35					408	19	408	19	408	19	408	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	34	-5	74	75	75	75	75	46	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Cam ChÝnh C«	0	5	2	300			235				enemy126	0	0	0	0	0	36	27	36	10	19	13	405	19	405	19	405	19	405	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	-5	74	34	34	34	75	46	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Vò NhÊt ThÕ 	0	5	3	300			198				enemy089	0	0	0	0	0	40	39	33	12	24	15	403	19	403	19	403	19	403	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	74	34	34	34	-5	46	75	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Phan Ng¹t Nh¹n	0	5	2	300			235				enemy126	0	0	0	0	0	36	27	36	10	19	13	405	19	405	19	405	19	405	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	-5	74	34	34	34	75	46	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Liªn H×nh Th¸i	0	5	3	300			198				enemy089	0	0	0	0	0	40	39	33	12	24	15	403	19	403	19	403	19	403	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	74	34	34	34	-5	46	75	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Bµo TriÖt s¬n 	0	5	4	300			191				enemy082	0	0	0	0	0	35	28					404	19	404	19	404	19	404	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	-5	74	34	34	75	75	46	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
V¹n Hå Tinh	0	5	0	300			179				enemy070	0	0	0	0	0	26	31					408	19	408	19	408	19	408	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	34	-5	74	75	75	75	75	46	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Trö Thiªn MÉn	0	5	2	300			235				enemy126	0	0	0	0	0	36	27	36	10	19	13	405	19	405	19	405	19	405	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	-5	74	34	34	34	75	46	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
§o¹n L¨ng NguyÖt	0	5	3	300			190				enemy081	0	0	0	0	0	35	28					403	19	403	19	403	19	403	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	74	34	34	34	-5	46	75	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Hoµng NhÊt Sinh	0	5	4	300			191				enemy082	0	0	0	0	0	35	28					404	19	404	19	404	19	404	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	-5	74	34	34	75	75	46	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Tr­êng C¬ B¹ch	0	5	2	300			235				enemy126	0	0	0	0	0	36	27	36	10	19	13	405	19	405	19	405	19	405	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	-5	74	34	34	34	75	46	75	75	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Phóc Léc Ph¸t	0	5	1	300			216				enemy107	0	0	0	0	0	32	32					402	19	402	19	402	19	402	19						0	1500000	10	5000	1000	100	100	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	34	34	-5	74	34	75	75	75	46	75	1080	100	\settings\droprate\satthu9x.ini	6	2	0	0	0		
Xµ T©m	0	5	3	8			112				enemy072	0	0	0	0	0	24	33	20	11	10	10	128	20	125	20	128	20	128	20						0	8000000	10	5000	1000	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	50	50	50	50	50	99999999	100	\settings\droprate\bosstieuhk_new.ini	6	1	0	1	100		
Thanh Tó	0	5	4	16			165				enemy089	0	0	0	0	0	37	38	20	11	10	10	176	20	182	20	176	20	176	20						0	8000000	10	5000	1000	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	50	50	50	50	50	99999999	100	\settings\droprate\bosstieuhk_new.ini	6	1	0	1	100		
Cæ L©m S¸t	0	5	1	16			263				enemy086	0	0	0	0	0	28	30	28	11	16	13	325	20	325	20	325	20	325	20						0	8000000	10	5000	1000	100	200	20	20	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	50	50	50	50	50	99999999	100	\settings\droprate\bosstieuhk_new.ini	6	1	0	1	100		
Tµ §éc V©n	0	5	2	16			112				enemy097	0	0	0	0	0	24	33	20	11	10	10	74	20	71	20	74	20	74	20						0	8000000	10	5000	1000	100	200	15	15	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	50	50	50	50	50	99999999	100	\settings\droprate\bosstieuhk_new.ini	6	1	0	1	100		
Th¹ch Hïng	0	5	3	16			112				enemy079	0	0	0	0	0	24	33	20	11	10	10	141	20	148	20	141	20	141	20						0	8000000	10	5000	1000	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	50	50	50	50	50	99999999	100	\settings\droprate\bosstieuhk_new.ini	6	1	0	1	100		
TiÓu Linh Tö	0	5	2	16			165				enemy064	0	0	0	0	0	37	38	20	11	10	10	108	20	111	20	108	20	108	20						0	8000000	10	5000	1000	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	50	50	50	50	50	99999999	100	\settings\droprate\bosstieuhk_new.ini	6	1	0	1	100		
Tr­¬ng Tèng ChÝnh	0	5	4	16			112				enemy003	0	0	0	0	0	24	33	20	11	10	10	164	20	165	20	164	20	164	20	159	20				0	8000000	10	5000	1000	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	50	50	50	50	50	99999999	100	\settings\droprate\bosstieuhk_new.ini	6	1	0	1	100		
§iÖu Nh­	0	5	2	16			165				enemy056	0	0	0	0	0	37	38	20	11	10	10	88	20	91	20	88	20	91	20	86	20				0	8000000	10	5000	1000	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	50	50	50	50	50	99999999	100	\settings\droprate\bosstieuhk_new.ini	6	1	0	1	100		
LiÔu Thanh Thanh	0	5	0	16			263				enemy173	0	0	0	0	0	28	30	28	11	16	13	249	20	357	20	249	20	249	20						0	8000000	10	5000	1000	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	50	50	50	50	50	99999999	100	\settings\droprate\bosstieuhk_new.ini	6	1	0	1	100		
H­¬u §èm	0	5	0	1			103				ani061	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	80	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai0x.ini	25	0	10	0	0		
Heo Tr¾ng	0	5	0	1			105				ani063	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	80	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai0x.ini	25	0	10	0	0		
NhÝm	0	5	0	1			61				ani019	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	2	100	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
GÊu	0	5	0	1			93				ani051	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	2	100	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
Heo Rõng	0	5	0	1			60				ani018	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	2	100	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
Linh Miªu	0	5	0	1			94				ani052	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	2	100	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
Kim §iªu	0	5	0	1			83				ani041	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
Th­¬ng ¦ng	0	5	0	1			84				ani042	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
KÒn KÒn	0	5	0	1			85				ani043	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
D¬i Chóa	0	5	0	1			87				ani045	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
D¬i Dong	0	5	0	1			89				ani048	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
D¬i Hót M¸u	0	5	0	1			90				ani048	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	260	200	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai1x.ini	25	0	10	0	0		
Háa Hå	0	5	0	1			57				ani015	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	540	1000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai2x.ini	25	0	10	0	0		
Th­¬ng ¦ng	0	5	0	1			84				ani042	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	540	1000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai2x.ini	25	0	10	0	0		
KÒn KÒn	0	5	0	1			85				ani043	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	540	1000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai2x.ini	25	0	10	0	0		
Sµi	0	5	0	1			100				ani058	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	540	1000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai2x.ini	25	0	10	0	0		
TuyÕt Qu¸i	0	5	0	1			101				ani059	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	540	1000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai2x.ini	25	0	10	0	0		
Cãc	0	5	0	1			102				ani060	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	540	1000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai2x.ini	25	0	10	0	0		
Kim TiÒn B¸o	0	5	0	1			47				ani005	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	540	1000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai2x.ini	25	0	10	0	0		
TuyÕt B¸o	0	5	0	1			48				ani006	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	540	1000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai2x.ini	25	0	10	0	0		
Sãi §á	0	5	0	1			52				ani010	0	0	0	0	0	37	38	20	11	10	10	406	1	406	1	406	1	406	1					1	540	1000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai2x.ini	25	0	10	0	0		
Tr©u Rõng	0	5	0	1			71				ani029	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	780	4000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai3x.ini	25	0	10	0	0		
H¾c DiÖp Hçu	0	5	0	1			97				ani055	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	780	4000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai3x.ini	25	0	10	0	0		
Kim T¬ HÇu	0	5	0	1			98				ani056	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	780	4000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai3x.ini	25	0	10	0	0		
GÊu N©u	0	5	0	1			67				ani025	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	780	4000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai3x.ini	25	0	10	0	0		
GÊu §en	0	5	0	1			68				ani026	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	780	4000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai3x.ini	25	0	10	0	0		
Tr©u Rõng	0	5	0	1			71				ani029	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	780	4000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai3x.ini	25	0	10	0	0		
C¸ sÊu	0	5	0	1			75				ani033	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	780	4000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai3x.ini	25	0	10	0	0		
Th»n L»n §á	0	5	0	1			78				ani036	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	780	4000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai3x.ini	25	0	10	0	0		
Nh·n KÝnh Xµ	0	5	0	1			79				ani037	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	780	4000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai3x.ini	25	0	10	0	0		
Háa Hå	0	5	0	1			57				ani015	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	1060	7000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai4x.ini	25	0	10	0	0		
Sãi TuyÕt	0	5	0	1			54				ani012	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	1060	7000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai4x.ini	25	0	10	0	0		
Sãi Xanh	0	5	0	1			53				ani011	0	0	0	0	0	37	38	20	11	10	10	406	2	406	2	406	2	406	2					1	1060	7000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai4x.ini	25	0	10	0	0		
§«ng B¾c Hæ	0	5	0	1			43				ani001	0	0	0	0	0	37	38	20	11	10	10	406	3	406	3	406	3	406	3					1	1305	15000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai5x.ini	25	0	10	0	0		
Hoa Nam Hæ	0	5	0	1			44				ani002	0	0	0	0	0	37	38	20	11	10	10	406	3	406	3	406	3	406	3					1	1305	15000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai5x.ini	25	0	10	0	0		
B¹ch Hæ	0	5	0	1			45				ani003	0	0	0	0	0	37	38	20	11	10	10	406	3	406	3	406	3	406	3					1	1305	15000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	72	75	\settings\droprate\quai5x.ini	25	0	10	0	0		
Bß C¹p	0	5	0	1			107				ani065	0	0	0	0	0	37	38	20	11	10	10	406	3	406	3	406	3	406	3					1	1800	18000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	216	75	\settings\droprate\quai6x.ini	25	0	10	0	0		
NhÖn	0	5	0	1			108				ani066	0	0	0	0	0	37	38	20	11	10	10	406	3	406	3	406	3	406	3					1	1800	18000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	216	75	\settings\droprate\quai6x.ini	25	0	10	0	0		
RÕt	0	5	0	1			109				ani067	0	0	0	0	0	37	38	20	11	10	10	406	3	406	3	406	3	406	3					1	1800	18000	1	50	0	0	0	6	6	25	25	350	10	350	4	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	216	75	\settings\droprate\quai6x.ini	25	0	10	0	0		
