ID	STRING
13161	位置：<color=blue>号令台广场<color>    坐标：<color=blue>207,193<color>    作用：<color=blue>兵器交易<color>
13162	位置：<color=blue>号令台广场<color>    坐标：<color=blue>205,194<color>    作用：<color=blue>装备交易<color>
13163	位置：<color=blue>号令台广场<color>    坐标：<color=blue>212,195<color>    作用：<color=blue>药品交易<color>
13164	位置：<color=blue>东边码头<color>    坐标：<color=blue>218,210<color>    作用：<color=blue>交通<color>
13165	位置：<color=blue>南边码头<color>    坐标：<color=blue>176,216<color>    作用：<color=blue>交通<color>
13166	位置：<color=blue>西边码头<color>    坐标：<color=blue>183,189<color>    作用：<color=blue>交通<color>
13167	位置：<color=blue>北边码头<color>    坐标：<color=blue>241,181<color>    作用：<color=blue>交通<color>
13168	文书：没有陆路出口，在码头坐船可以到达巴陵县。
13169	文书：天王帮总坛依次有前殿（201,198）、号令台（210,194）、天王大殿（214,192）、寝宫（223,196）等建筑。
13170	文书：有码头和洞庭湖底山洞（216,205）。
13171	文书：有码头和水寨。
13172	文书：有码头。
13173	文书：有码头和天王岛山洞（226,186）。
13174	通过完成这个任务，你可以加入天王帮，成为<color=blue>侍卫<color>，学会武功<color=blue>斩龙诀<color>。<enter>第一步：在<color=blue>南边水寨入口<color>遇到<color=blue>孙道领<color>，接到任务，去<color=blue>巴陵县<color>买美酒<color=red>“蓬莱春”<color>。
13175	第二步：在<color=blue>巴陵县酒馆<color>接到任务，寻找酿酒所需的三种原料：<color=red>灵芝、玄参、何首乌<color>。
13176	第三步：到<color=blue>武陵山的东北部<color>捡拾<color=red>灵芝、玄参、何首乌<color>。
13177	第四步：回到<color=blue>巴陵县酒馆<color>，得知需要等待<color=blue>一个时辰<color>。一个时辰以后，回到酒馆得到<color=red>“蓬莱春”<color>。
13178	第五步：回到<color=blue>天王岛<color>，将<color=red>“蓬莱春”<color>交给<color=blue>孙道领<color>，任务完成。如果“蓬莱春”丢失，需要重新做任务。
13179	通过完成这个任务，你升为<color=blue>侍卫长<color>，学会武功<color=blue>天王枪法、天王刀法、天王锤法、回风落雁<color>。<enter>第一步：在<color=blue>前殿<color>遇到<color=blue>王佐<color>，接到任务，去岛北边的<color=blue>天王岛山洞<color>得到<color=red>三块鸡血石<color>。
13180	第二步：在北边的<color=blue>天王岛山洞<color>，打败<color=blue>金猫王、猞猁精、大浣熊<color>，都会得到<color=red>鸡血石<color>。
13181	第三步：回到<color=blue>前殿<color>，将<color=red>三块鸡血石<color>交给<color=blue>王佐<color>，任务完成。
13182	通过完成这个任务，你升为<color=blue>守寨悍将<color>，学会武功<color=blue>行云诀、无心斩、静心诀<color>。<enter>第一步：在<color=blue>东偏殿门口<color>遇到<color=blue>杨湖<color>，接到任务，去<color=blue>武陵山白水洞<color>灭匪。
13183	第二步：在<color=blue>武陵山白水洞<color>，依次打败<color=blue>三个土匪头目<color>，得到<color=red>一面锦旗<color>。
13184	第三步：回到<color=blue>天王岛<color>，将<color=red>锦旗<color>交给<color=blue>杨湖<color>，任务完成。如果锦旗丢失，需要重做白水洞任务
13185	通过完成这个任务，你升为<color=blue>掌舵头领<color>，学会武功<color=blue>惊雷斩、阳关三叠、天王战意<color>。<enter>第一步：在<color=blue>西偏殿门口<color>遇到<color=blue>古柏<color>，接到任务，去<color=blue>苗岭燕子洞<color>找<color=red>天王令<color>。
13186	第二步：在<color=blue>苗岭燕子洞<color>，打败强盗头目<color=blue>豹子头<color>会得到<color=red>天王令<color>。
13187	第三步：回到<color=blue>天王岛<color>，将<color=red>天王令<color>交给<color=blue>古柏<color>，任务完成。如果天王令丢失，需要重做天王令任务。
13188	通过完成这个任务，你升为<color=blue>水道统领<color>，学会武功<color=blue>泼风斩、盘古九式、沾衣十八跌<color>。<enter>第一步：在<color=blue>天王大殿<color>遇到<color=blue>路云远<color>，接到任务，去<color=blue>巴陵县<color>找<color=blue>吴神医<color>求治疗蛇毒的解药。
13189	第二步：到<color=blue>巴陵县<color>找<color=blue>吴神医（199,200）<color>，接到任务，去找两味药引：<color=red>火蜥蜴的鳞片<color>和<color=red>绿毛龟壳上的毛<color>。
13190	第三步：到<color=blue>武陵山伏流洞<color>，打败<color=blue>火蜥蜴<color>可以得到<color=red>火蜥蜴的鳞片<color>。
13191	到<color=blue>天王岛水寨<color>找<color=blue>渔妇荷嫂（190,213）<color>，接到任务去<color=blue>巴陵县杂货店<color>买<color=red>莲子<color>，买到莲子给荷嫂，得到<color=red>三个鸡蛋<color>，把鸡蛋送给<color=blue>小男孩水生（184,212）<color>，得到<color=red>五条蚯蚓<color>，把蚯蚓送给<color=blue>钓鱼翁（179,210）<color>，得到<color=red>绿毛龟<color>。
13192	第四步：回到<color=blue>天王大殿<color>，将两味药引交给<color=blue>路云远<color>，任务完成。
13193	通过完成这个任务，你升为<color=blue>护岛将军<color>，学会武功<color=blue>断魂刺、血战八方、金钟罩<color>。<enter>第一步：在<color=blue>号令台东侧<color>遇到<color=blue>夏诚<color>，接到任务，到洞庭湖底一探水怪究竟。
13194	第二步：进入天王岛东边的<color=blue>洞庭湖底山洞<color>，在<color=blue>第二层<color>找到<color=blue>水怪<color>，打败它得到<color=red>五彩石<color>。
13195	第三步：回到<color=blue>天王帮<color>，将<color=red>五彩石<color>交给<color=blue>夏诚<color>，任务完成。如果五彩石丢失，必须重新做任务。
13196	通过完成这个任务，你升为<color=blue>擎天元帅<color>，顺利出师。<enter>第一步：在<color=blue>寝宫<color>遇到<color=blue>帮主杨瑛<color>，接到任务，去<color=blue>青螺岛<color>取回<color=red>《天王遗书》<color>。
13197	第二步：坐船前往<color=blue>青螺岛<color>，打败<color=blue>蛤蟆精、鳄鱼精<color>或者<color=blue>蜥蜴精<color>，会得到一把<color=red>钥匙<color>。打开北面湖边附近的一个<color=blue>宝箱（205,186）<color>，得知《天王遗书》已经被山洞里的金人拿到。
13198	第三步：进入<color=blue>青螺岛山洞<color>，打败金国杀手头目<color=blue>屠人<color>，得到<color=red>《天王遗书》<color>。
13199	第四步：回到天王岛<color=blue>寝宫<color>，将<color=red>《天王遗书》<color>交给<color=blue>帮主杨瑛<color>，任务完成。如果《天王遗书》丢失，必须重新做任务。
13200	夏诚：最近水寨里盛传洞庭湖出现<color=Red>水怪<color>，害死了附近许多渔民，搞得人心惶惶，你愿意去调查一下这件事吗？
13201	夏诚：有好几个人看见<color=Red>水怪<color>曾在<color=Red>东边<color>的湖面出没过，东边码头附近有个<color=Red>通往洞庭湖底的山洞<color>，我怀疑洞中有古怪。
13202	夏诚：如今天下局势纷乱，但愿天佑本帮！
13203	夏诚：近来湖面上常泛出五彩奇芒，引致流言纷呈，不知是凶是吉……
13204	夏诚：有好几个人看见<color=Red>水怪<color>曾在<color=Red>东边<color>的湖面出没过，东边码头附近有个<color=Red>通往洞庭湖底的山洞<color>，我怀疑洞中有古怪。
13205	夏诚：原来使湖面上泛出五彩光芒的是这块石头，而不是水怪！这块五彩石不仅可以安定人心，还可以为本帮带来福祉。真是天佑本帮啊！
13206	夏诚：近来湖面上常泛出五彩奇芒，不知是凶是吉……
13207	夏诚：有好几个人看见<color=Red>水怪<color>曾在<color=Red>东边<color>的湖面出没过，东边码头附近有个<color=Red>通往洞庭湖底的山洞<color>，我怀疑洞中有古怪。
13208	夏诚：如今天下局势纷乱，但愿天佑本帮！
13209	夏诚：一日为兄弟，终生是手足，你要多保重！
13210	夏诚：最近水寨里盛传洞庭湖出现<color=Red>水怪<color>，害死了附近许多渔民，搞得人心惶惶，你愿意去调查一下这件事吗？
13211	夏诚：有好几个人看见<color=Red>水怪<color>曾在<color=Red>东边<color>的湖面出没过，东边码头附近有个<color=Red>通往洞庭湖底的山洞<color>，我怀疑洞中有古怪。
13212	夏诚：原来使湖面上泛出五彩光芒的是这块石头，而不是水怪！这块五彩石不仅可以安定人心，还可以为本帮带来福祉。真是天佑本帮啊！
13213	系统：真糟糕！你不小心把那坛五彩石给弄丢了，如果要完成任务，你必须得有五彩石。
13214	系统：请重新在夏诚处接受任务。
13215	玩家：老大爷，这是你钓起来的绿毛龟吗？
13216	老渔翁：是啊，今天运气真不错，这玩意儿可不不容易见到呢。
13217	玩家：我现在等着用它做药引救人，请问能不能反它卖给我？
13218	老渔翁：我今天带来的鱼饵好像不够，你去给我找几条蚯蚓来我就送你吧。
13219	老渔翁：怎么样？有蚯蚓吗？
13220	玩家：老大爷，你看这些够不够？
13221	老渔翁：好，行了。这只绿毛龟就送给你吧。
13222	玩家：老大爷，我把你送的绿毛龟弄丢了。
13223	老渔翁：唉，你运气怎么这么好呢，我刚好又钓到一只，你拿去救人吧。
13224	老渔翁：老汉我天天都在这里钓鱼，这儿的鱼都认识我啦。
13225	老渔翁：给我找几条蚯蚓来，我就把绿毛龟送你吧。
13226	老渔翁：轻点，别惊动了我的鱼！
13227	老渔翁：老汉我天天都在这里钓鱼，这儿的鱼都认识我啦。
13228	老渔翁：别惊动了我的鱼！
13229	老渔翁：老汉我天天都在这里钓鱼，这儿的鱼都认识我啦。
13230	系统：真糟糕！你不小心把水生送的蚯蚓给弄丢了，如果要继续任务，你必须得有蚯蚓。
13231	老渔翁：哎哟，我今天带来的鱼饵好像不够，怎么办？
13232	玩家：老大爷，我这里有几条蚯蚓，送给你做鱼饵吧。
13233	老渔翁：好孩子，谢谢你，我刚才不小心钓起了一只绿毛龟，就送给你吧。
13234	老渔翁：老汉我天天都在这里钓鱼，这儿的鱼都认识我啦。
13235	水生：我最爱吃卤鸡蛋了，可是我家太穷，买不起鸡蛋。
13236	玩家：小朋友，你帮我挖几条蚯蚓，我送你鸡蛋好吗？
13237	水生：好，一言为定！
13238	水生：蚯蚓我已经挖到了，鸡蛋可以给我了吗？
13239	玩家：小朋友，我这里有三个鸡蛋，给你。
13240	水生：谢谢大哥哥！我这里挖到了五条蚯蚓。
13241	水生：我最爱吃卤鸡蛋了，可是我家太穷，买不起鸡蛋。
13242	玩家：小朋友，我不小心把你送我的蚯蚓弄丢了，你能再帮我挖几条吗？
13243	水生：刚才我没事刚好又挖了五条，送给你吧。
13244	水生：谢谢你送我的鸡蛋。
13245	水生：我这里挖到好几条蚯蚓了，你的鸡蛋可以送我了吗？
13246	水生：我长大了以后也要像杨叔叔、王伯伯他们那样做人人敬重的大英雄！
13247	水生：昨天我求杨叔叔教我功夫，可是他说我还小，我什么时候才能长大呢？
13248	水生：我长大了以后也要像杨叔叔、王伯伯他们那样做人人敬重的大英雄！
13249	水生：昨天我求杨叔叔教我功夫，可是他说我还小，我什么时候才能长大呢？
13250	系统：真糟糕！你不小心把渔妇荷嫂送的鸡蛋给弄丢了，如果要继续任务，你必须得有鸡蛋。
13251	水生：我最爱吃卤鸡蛋了，可是我家太穷，买不起鸡蛋。
13252	玩家：小朋友，我这里有三个鸡蛋，送给你吧！
13253	水生：我虽然穷，但是娘说过不能白拿别人的东西，这样吧，我把这五条蚯蚓送给你玩。
13254	水生：我想快点长大，长大就可以学功夫罗！
13255	荷嫂：我男人出湖捕鱼，这几天就要回家了，他最爱喝银耳莲子汤，不巧家里的莲子都用完了，我现在正忙着洗衣，你能帮我去巴陵县杂货店买些莲子回来吗？
13256	荷嫂：谢谢你帮我买莲子，这三个鸡蛋送给你吧。
13257	玩家：荷嫂，我不小心把鸡蛋弄丢了，你能不能再送我几个呀。
13258	荷嫂：你这慌张孩子，这里还有三个鸡蛋，也送你了吧。
13259	荷嫂：银耳莲子汤都快煲好了，死鬼怎么还不回来呀？
13260	荷嫂：谁能帮我去买点莲子回来就好了。
13261	荷嫂：我男人怎么还没有回来呢？
13262	荷嫂：我男人是个老实人，到现在还只是个副道领，不知什么时候才能出人头地。
13263	荷嫂：在本帮的众多护法里，路老护法对属下们最宽容，夏护法话最少，王前使为人最耿直，杨右使最精明能干，古左使嘛……做人最圆滑。
13264	渔妇荷嫂：我男人是个老实人，到现在还只是个副道领，不知什么时候才能出人头地。
13265	渔妇荷嫂：在本帮的众多护法里，路老护法对属下们最宽容，夏护法话最少，王前使为人最耿直，杨右使最精明能干，古左使嘛……做人最圆滑。
13266	渔妇荷嫂：我男人出湖捕鱼，这几天就要回家了，他最爱喝银耳莲子汤，不巧家里的莲子都用完了，我现在正忙着洗衣，你能帮我去巴陵县杂货店买些莲子回来吗？
13267	渔妇荷嫂：你能帮我去巴陵县杂货店买些莲子回来吗？
13268	系统：真糟糕！你不小心把买来的莲子给弄丢了，如果要继续任务，你必须得有莲子。
13269	渔妇荷嫂：谢谢你帮我买莲子，这三个鸡蛋送给你吧。
13270	渔妇荷嫂：我男人怎么还没有回来呢？
13271	古柏：说起来真是倒霉，我前些日子去了一趟<color=Red>燕子洞<color>，结果不小心把<color=Red>天王令<color>给弄丢了，天王令是本帮信物，如果落到居心叵测的人手上，后果不堪设想……
13272	古柏：<color=Red>天王令<color>是在<color=Red>燕子洞<color>丢失的，如果你能帮我找回来，我保举你做掌舵头领。
13273	古柏：好兄弟，你可帮了我一个大忙啊！
13274	古柏：出岛后别忘了常回来看看兄弟们！
13275	古柏：别看帮主是个女流之辈，可是治理本帮恩威并施、赏罚分明，大家心中都挺敬畏她的。
13276	古柏：太好了！<color=Red>天王令<color>是在<color=Red>燕子洞<color>丢失的，如果你能帮我找回来，我保举你做掌舵头领。
13277	古柏：原来天王令是被燕子洞的一帮山贼偷去了，幸亏找了回来，否则定会被帮主责怪，你可是帮了我一个大忙啊！本使言出必信，定会保举你做掌舵头领！
13278	古柏：别看帮主是个女流之辈，可是治理本帮恩威并施、赏罚分明，大家心中都挺敬畏她的。
13279	古柏：<color=Red>天王令<color>是在<color=Red>苗岭燕子洞<color>丢失的，如果你能帮我找回来，我保举你做掌舵头领。
13280	古柏：好兄弟，你可帮了我一个大忙啊！
13281	古柏：出岛后别忘了常回来看看兄弟们！
13282	古柏：说起来真是倒霉，我前些日子去了一趟<color=Red>苗岭燕子洞<color>，结果不小心把<color=Red>天王令<color>给弄丢了，天王令是本帮信物，如果落到居心叵测的人手上，后果不堪设想……
13283	古柏：太好了！<color=Red>天王令<color>是在<color=Red>苗岭燕子洞<color>丢失的，如果你能帮我找回来，我保举你做掌舵头领。
13284	古柏：原来天王令是被苗岭燕子洞的一帮山贼偷去了，幸亏找了回来，否则定会被帮主责怪，你可是帮了我一个大忙啊！本使言出必信，定会保举你做掌舵头领！
13285	系统：真糟糕！你不小心把天王令给弄丢了，如果要完成任务，你必须得有天王令。
13286	系统：请重新在古柏处接受任务。
13287	杨湖：有探子回报，说<color=Red>武陵山<color>最近出现了一些<color=Red>土匪<color>，冒充天王帮的名头打家劫舍，百姓怨声载道。事关本帮声誉，你愿意去一探土匪的巢穴吗？
13288	杨湖：咱们天王帮名气在外，经常有些宵小之辈冒充本帮弟子，在外面为非作歹。
13289	杨湖：那帮土匪经常在<color=Red>武陵山东部<color>的<color=Red>白水洞<color>附近出没。
13290	杨湖：我们天王帮与老百姓唇齿相依，你要记住，绝不可自恃武功、做出欺压百姓的行径，明白吗？
13291	杨湖：人心即江湖，只要心胸坦荡，无论身处何地都是青天白日，倘若心地龌龊，走到哪里都是人间炼狱。
13292	杨湖：那帮土匪经常在<color=Red>武陵山东部<color>的<color=Red>白水洞<color>附近出没。
13293	杨湖：你孤身闯匪穴为民除害，做得很好！本座看来，以你的资质，只要再历练一段时间，必会成为新一辈中出类拔萃的人物。
13294	杨湖：咱们天王帮名气在外，经常有些宵小之辈冒充本帮弟子，在外面为非作歹。
13295	杨湖：那帮<color=Red>土匪<color>经常在<color=Red>武陵山东部<color>的<color=Red>白水洞<color>附近出没。
13296	杨湖：我们天王帮与老百姓唇齿相依，你要记住，绝不可自恃武功、做出欺压百姓的行径，明白吗？
13297	杨湖：人心即江湖，只要心胸坦荡，无论身处何地都是青天白日，倘若心地龌龊，走到哪里都是人间炼狱。
13298	杨湖：有探子回报，说<color=Red>武陵山<color>最近出现了一些<color=Red>土匪<color>，冒充天王帮的名头打家劫舍，百姓怨声载道。事关本帮声誉，你愿意去一探土匪的巢穴吗？
13299	杨湖：那帮<color=Red>土匪<color>经常在<color=Red>武陵山东部<color>的<color=Red>白水洞<color>附近出没。
13300	杨湖：你孤身闯匪穴为民除害，做得很好！本座不会看错人，以你的资质，只要再历练一段时间，必会成为小辈中出类拔萃的人物。
13301	系统：真糟糕！你不小心把锦旗给弄丢了，如果要完成任务，你必须得有锦旗。
13302	系统：请重新在杨湖处接受任务。
13303	孙道领：本帮的兄弟都是一些豪气冲天的汉子，大伙儿经常在一起赌酒论英雄，你要不要加入本帮啊？
13304	孙道领：听说<color=Red>巴陵县的酒馆<color>里有一种美酒叫<color=Red>“蓬莱春”<color>，乃是酒中仙品……真想立刻喝到嘴里啊！
13305	孙道领：好兄弟！有空咱哥俩好好喝上几杯！
13306	孙道领：没事儿大家一起喝酒！
13307	玩家：他... 究竟是醉了，还是上次醉了还没醒？
13308	孙道领：听说<color=Red>巴陵县的酒馆<color>里有一种美酒叫<color=Red>“蓬莱春”<color>，乃是酒中仙品。那就劳烦你去弄一坛来大家庆祝一下！
13309	孙道领：蓬莱春！未启封泥就已香气扑鼻，果然是好酒！哈哈哈哈！看来你也是个性情中人，大家就一起闯荡江湖吧！
13310	孙道领：先弄来一坛好酒再说！听说<color=Red>巴陵县的酒馆<color>里有一种美酒叫<color=Red>“蓬莱春”<color>，乃是酒中仙品……
13311	孙道领：好兄弟！有空咱哥俩好好喝上几杯！
13312	孙道领：没事儿别忘了回来陪哥哥喝酒！
13313	孙道领：本帮的兄弟都是一些豪气冲天的汉子，大伙儿经常在一起赌酒论英雄，你要不要加入本帮啊？
13314	孙道领：我喝酒之后有点头晕，居然没看出你是个黄花大闺女！本帮兄弟都是些粗豪大汉，像你这样娇滴滴的姑娘可不行！
13315	孙道领：以你的资质和根骨不适合修练本门武功，我们不想误人子弟，你还是另投明师吧！
13316	孙道领：你不是少林派的小师父吗？怎么又来投身本帮，是好汉就不能脚踏两只船！
13317	孙道领：你要想加入本帮，就先去弄一坛好酒来！听说<color=Red>巴陵县的酒馆<color>里有一种美酒叫<color=Red>“蓬莱春”<color>，乃是酒中仙品……
13318	孙道领：蓬莱春！未启封泥就已香气扑鼻，果然是好酒！哈哈哈哈！看来你也是个性情中人，大家就一起闯荡江湖吧！
13319	系统：真糟糕！你不小心把那坛蓬莱春给弄丢了，如果要完成任务，你必须得有蓬莱春。
13320	系统：请重新在孙道领处接受任务。
13321	宝箱是空的，原来《天王遗书》已被金国的杀手抢先拿到。
13322	地上有一些凌乱的足迹通向青螺岛山洞，看起来那些杀手刚离开不久。
13323	宝箱是空的。
13324	没有钥匙，打不开宝箱。
13325	青螺岛
13326	天王帮众：要回天王岛吗？本帮兄弟，坐船免费。
13327	天王帮众：要回天王岛吗？不是本帮兄弟，坐船可不是免费的。
13328	天王帮众：没钱还到处乱逛？
13329	玩家：属下不辱使命，已经将《天王遗书》取回，请帮主过目。
13330	杨瑛：太好了，夺回《天王遗书》不仅能保全本帮，更能阻止一场武林浩劫！你做得很好，从今天起，你可以自由地闯荡江湖了！
13331	恭喜你艺成出师！你已被封为天王帮的擎天元帅，从今以后可以自由行走江湖了！剑侠江湖，天高海阔，希望你能大展拳脚，一展鸿图！
13332	杨瑛：想当年，楚王在洞庭湖起兵，南抗赵宋，北抵金兵。楚王身故后，义军残部推举我爹大圣天王为领袖，继续领导起义。义军发展迅猛，朝廷恐慌派重兵来剿灭，血战中我爹不幸被叛徒出卖，力战不屈，在青螺岛被俘殉义！
13333	我爹牺牲后，我将他的衣冠、佩剑和一本兵书藏在了<color=Red>青螺岛<color>上。那本兵书名为<color=Red>《天王遗书》<color>，里面不仅记载了我爹生前行军布阵的心得与密要，而且还详细记录了洞庭湖地区的军事要地和水路要塞，因此对于本帮而言乃是一本十分重要的密书。
13334	可是最近不知被谁走漏了消息，这本书被金国打探到，他们派了大量杀手，想去抢夺这本书。
13335	玩家：行走江湖，多见不平之事。可惜个人之力着实有限，时常有心无力啊。
13336	杨瑛：<color=Red>《天王遗书》<color>被我放在一个<color=Red>宝箱<color>里，宝箱藏在<color=Red>青螺岛北面的湖边<color>，你要先在岛上找到打开宝箱的<color=Red>钥匙<color>。你此刻就坐船去青螺岛，速去速回，多加小心！
13337	杨瑛：离开了天王帮，大家以后仍是肝胆相照的好兄弟！
13338	杨瑛：金人居心叵测，一直妄图颠覆我中原武林，倘若我们自家兄弟都不能一条心，又怎么能击退敌人呢？
13339	杨瑛：不错，一人之力终究有限，只有大伙儿拧成一股绳才行。怎样，要回来和大伙一起干吗？
13340	杨瑛：很好，欢迎回到天王帮。日前咱们与宋兵连番作战，军马已有不足。你行走江湖多日，对各色马匹应相当熟悉了。
13341	杨瑛：请为帮里筹措一批军马：黄膘、紫骝、玉花骢、黑骐、红骊各一，交给天护法即可。
13342	玩家：不用了，我只是随口提到而已。
13343	杨瑛：<color=Red>《天王遗书》<color>绝不能落入金人之手，现在我派你去一趟<color=Red>青螺岛<color>，赶在金人前面，将<color=Red>《天王遗书》<color>取回来，你愿意担此重任吗？
13344	杨瑛：<color=Red>《天王遗书》<color>被我放在一个<color=Red>宝箱<color>里，<color=Red>宝箱<color>藏在<color=Red>青螺岛北面的湖边<color>，你要先在岛上找到打开宝箱的<color=Red>钥匙<color>。你此刻就坐船去<color=Red>青螺岛<color>，速去速回，多加小心！
13345	杨瑛：金人居心叵测，一直妄图颠覆我中原武林，倘若我们自家兄弟都不能一条心，又怎么能击退敌人呢？
13346	杨瑛：<color=Red>《天王遗书》<color>被我放在一个<color=Red>宝箱<color>里，<color=Red>宝箱<color>藏在<color=Red>青螺岛北面的湖边<color>，你要先在岛上找到打开宝箱的<color=Red>钥匙<color>。你此刻就坐船去<color=Red>青螺岛<color>，速去速回，多加小心！
13347	杨瑛：离开了天王帮，大家以后仍是肝胆相照的好兄弟！
13348	杨瑛：想当年，楚王在洞庭湖起兵，南抗赵宋，北抵金兵，何等英雄！楚王身故后，义军残部推举我爹大圣天王为领袖，继续领导起义。义军发展迅猛，引起朝廷恐慌，派重兵前来剿灭，在那场血战中，我爹不幸被叛徒出卖，力战不屈，在青螺岛被俘殉义！
13349	我爹牺牲后，我将他的衣冠、佩剑和一本兵书藏在了<color=Red>青螺岛<color>上。那本兵书名为<color=Red>《天王遗书》<color>，里面不仅记载了我爹生前行军布阵的心得与密要，而且还详细记录了洞庭湖地区的军事要地和水路要塞，因此对于本帮而言乃是一本十分重要的密书。
13350	可是最近不知被谁走漏了消息，这本书被金国打探到，他们派了大量杀手前往<color=Red>青螺岛<color>，想去抢夺这本书。
13351	杨瑛：<color=Red>《天王遗书》<color>绝不能落入金人之手，现在我派你去一趟<color=Red>青螺岛<color>，赶在金人前面，将<color=Red>《天王遗书》<color>取回来，你愿意担此重任吗？
13352	杨瑛：<color=Red>《天王遗书》<color>被我放在一个<color=Red>宝箱<color>里，<color=Red>宝箱<color>藏在<color=Red>青螺岛北面的湖边<color>，你要先在岛上找到打开宝箱的<color=Red>钥匙<color>。你此刻就坐船去<color=Red>青螺岛<color>，速去速回，多加小心！
13353	玩家：属下不辱使命，已经将《天王遗书》取回，请帮主过目。
13354	杨瑛：太好了，夺回《天王遗书》不仅能保全本帮，更能阻止一场武林浩劫！你做得很好，从今天起，你可以自由地闯荡江湖了！
13355	恭喜你艺成出师！你已被封为天王帮的擎天元帅，从今以后可以自由行走江湖啦！你可以选择加入别的门派继续学艺，也可以去创建帮会扩展自己的江湖势力，又或者做一个独行大侠也不错啊！剑侠江湖，天高海阔，希望你能大展拳脚，一展鸿图！
13356	系统：真糟糕！你不小心把《天王遗书》给弄丢了，如果要完成任务，你必须得有《天王遗书》。
13357	系统：请重新在杨瑛处接受任务。
13358	王佐：你是新加入本帮的兄弟吧？要升为本帮的侍卫长，必须去<color=Red>北面的天王岛山洞<color>拿到<color=Red>三个鸡血石<color>，你有胆量接受这个挑战吗？
13359	王佐：去<color=Red>北面的天王岛山洞<color>拿到<color=Red>三个鸡血石<color>后再来找我吧！
13360	王佐：本帮兄弟都是心胸坦荡的好汉，老夫最见不得那些偷鸡摸狗的孬种！
13361	王佐：男子汉大丈夫行走江湖，要顶天立地，如果你做了一些违背江湖道义的事，老夫可饶不了你！
13362	王佐：帮主就像老夫的亲生女儿一样，无论发生什么事，老夫都会尽全力保护她！
13363	王佐：很好，是条汉子！去<color=Red>北面的天王岛山洞<color>拿到<color=Red>三个鸡血石<color>后再来找我吧！
13364	王佐：做得好！老夫就升你做侍卫长，不过以后还有很多考验等着你，你要继续努力。
13365	王佐：帮主就像老夫的亲生女儿一样，无论发生什么事，老夫都会尽全力保护她！
13366	王佐：去<color=Red>北面的天王岛山洞<color>拿到<color=Red>三个鸡血石<color>后再来找我吧！
13367	王佐：本帮兄弟都是心胸坦荡的好汉，老夫最见不得那些偷鸡摸狗的孬种！
13368	王佐：男子汉大丈夫行走江湖，要顶天立地，如果你做了一些违背江湖道义的事，老夫可饶不了你！
13369	王佐：你是新加入本帮的兄弟吧？要想升为本帮的侍卫长，必须去<color=Red>北面的天王岛山洞<color>拿到<color=Red>三个鸡血石<color>，你有胆量接受这个挑战吗？
13370	王佐：很好，是条汉子！去<color=Red>北面的天王岛山洞<color>拿到<color=Red>三个鸡血石<color>后再来找我吧！
13371	王佐：做得好！老夫就升你做侍卫长，不过以后还有很多考验等着你，你要继续努力。
13372	系统：真糟糕！你不小心把鸡血石弄掉了几个，如果要完成任务，你必须得有三块鸡血石。
13373	系统：真糟糕！你不小心把鸡血石都弄丢了，如果要完成任务，你必须得有三块鸡血石。
13374	桃花源<——>武陵山
13375	桃花源
13376	冉翁：一茅斋，野花开，管甚谁家兴废谁成败，陋巷箪瓢亦乐哉，哈哈哈哈！
13377	小叶：小小鸡，叽叽叽，尖嘴巴，圆身体，身上穿着黄茸衣，爱吃小虫爱吃米。
13378	小叶：小小鸭，扁嘴巴，爱吃鱼，爱吃虾，走起路来摇摇摇，唱起歌来嘎嘎嘎。
13379	小叶：小白兔，白又白，两只耳朵竖起来，爱吃萝卜爱吃菜，蹦蹦跳跳真可爱。
13380	陶然：日子虽然清贫，但是和外面的兵荒马乱比起来，还是这里的太平日子好啊！
13381	骆英：你是从外面来的么？这里的一草一木都有感情，千万不要去折损它们。
13382	铁匠：自古美酒配英雄、名剑配侠士，虽然一枝柳条亦可杀人，但是习武之人，有谁会不喜欢宝剑利刃呢？
13383	药店老板：方圆几十里就我这有药卖，过了这个村就没有这个店罗！
13384	杂货店老板：小店虽小，杂货俱全，要看看吗？
13385	神农架<——>巴陵县
13386	苗岭<——>巴陵县
13387	通往燕子洞。
13388	通往山宝洞。
13389	南岳镇<——>衡山
13390	南岳镇<——>巴陵县
13391	南岳镇<——>罗霄山
13392	南岳镇
13393	南岳镇
13394	南岳镇
13395	南岳镇
13396	茶摊老板：客官，来到衡山脚下，一定要尝尝我们这里的云雾茶。
13397	茶摊老板：“名山名水出名茶”，云雾茶是我们衡山的特产，久负盛名，早在唐代就被列为贡品。
13398	茶摊老板：云雾茶滋味醇厚，香气浓郁，纯而不淡，浓而不涩。沏上一壶，不仅可以生津解乏，还能够消暑解毒呢。
13399	峨嵋弟子：天下女子所创的门派中，以本派为第一。
13400	本派弟子均为女子，不仅武功高强，而且多才多艺，琴棋书画无所不精。
13401	有人说江湖是男人的世界，但是本派却能够与少林武当鼎立，因此武林中人无不敬本门弟子三分。
13402	本派只收女弟子。
13403	峨嵋弟子：你想加入本派吗？
13404	峨嵋弟子：你不属于水系，不能加入本派。
13405	峨嵋弟子：只有不属于任何门派的人，才能加入本派。
13406	峨嵋弟子：本门只收女弟子。
13407	欢迎你加入峨嵋派！
13408	峨嵋弟子：你等级不够，切勿操之过急。修练到十级之后再来找我吧！
13409	玩家：我们几个情投意合，想义结金兰，要劳烦大师主持。
