Ãû³Æ	ItemGenre	DetailType	ParticularType	¶¯»­ÎÄ¼þÃû	¶ÔÓ¦Îï¼þË÷Òý	¿í¶È	¸ß¶È	ËµÃ÷ÎÄ×Ö	ÎåÐÐÊôÐÔ	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµþ·Å	»ù´¡ÊôÐÔ1ÀàÐÍ	»ù´¡ÊôÐÔ1×îÐ¡Öµ	»ù´¡ÊôÐÔ1×î´óÖµ	»ù´¡ÊôÐÔ2ÀàÐÍ	»ù´¡ÊôÐÔ2×îÐ¡Öµ	»ù´¡ÊôÐÔ2×î´óÖµ	»ù´¡ÊôÐÔ3ÀàÐÍ	»ù´¡ÊôÐÔ3×îÐ¡Öµ	»ù´¡ÊôÐÔ3×î´óÖµ	»ù´¡ÊôÐÔ4ÀàÐÍ	»ù´¡ÊôÐÔ4×îÐ¡Öµ	»ù´¡ÊôÐÔ4×î´óÖµ	»ù´¡ÊôÐÔ5ÀàÐÍ	»ù´¡ÊôÐÔ5×îÐ¡Öµ	»ù´¡ÊôÐÔ5×î´óÖµ	»ù´¡ÊôÐÔ6ÀàÐÍ	»ù´¡ÊôÐÔ6×îÐ¡Öµ	»ù´¡ÊôÐÔ6×î´óÖµ	»ù´¡ÊôÐÔ7ÀàÐÍ	»ù´¡ÊôÐÔ7×îÐ¡Öµ	»ù´¡ÊôÐÔ7×î´óÖµ	ÐèÇóÊôÐÔ1ÀàÐÍ	ÐèÇóÊôÐÔ1ÊýÖµ	ÐèÇóÊôÐÔ2ÀàÐÍ	ÐèÇóÊôÐÔ2ÊýÖµ	ÐèÇóÊôÐÔ3ÀàÐÍ	ÐèÇóÊôÐÔ3ÊýÖµ	ÐèÇóÊôÐÔ4ÀàÐÍ	ÐèÇóÊôÐÔ4ÊýÖµ	ÐèÇóÊôÐÔ5ÀàÐÍ	ÐèÇóÊôÐÔ5ÊýÖµ	ÐèÇóÊôÐÔ6ÀàÐÍ	ÐèÇóÊôÐÔ6ÊýÖµ	TypeItem	GroupItem	Level	Series	Type1	Min1	Max1	Type2	Min2	Max2	Type3	Min3	Max3	Type4	Min4	Max4	Type5	Min5	Max5	Type6	Min6	Max6
Tinh §ång Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash11.spr	33	2	1	D©y l­ng nÆng vµ ch¾c ch¾n		330	1	0	30	17	17	31	15	15																36	1	32	30									2		1																			
TÝch Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash12.spr	33	2	1	"D©y l­ng b»ng thiÕc, nhÑ nh­ng ch¾c ch¾n"		900	2	0	30	28	28	31	15	15																36	8	32	44									2		2																			
Hoµng §ång Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash13.spr	33	2	1	"D©y l­ng b»ng §ång ®á, nhÑ nh­ng ch¾c ch¾n. "		2400	3	0	30	42	42	31	15	15																36	14	32	59									2		3																			
ThiÕt Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash14.spr	33	2	1	"D©y l­ng b»ng s¾t, bÒn v÷ng v« song. "		3700	4	0	30	56	56	31	15	15																36	20	32	74									2		4																			
Tinh §ång Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash15.spr	33	2	1	"D©y l­ng b»ng §ång, tuy ch¾c ch¾n nh­ng l¹i kh«ng ®Ñp. "		5400	5	0	30	70	70	31	15	15																36	27	32	89									2		5																			
Ng©n Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash16.spr	33	2	1	"Day l­ng b»ng B¹ch Ng©n, võa dÎo võa ch¾c. "		7400	6	0	30	84	84	31	15	15																36	33	32	104									2		6																			
MËt Ng©n Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash17.spr	33	2	1	"KÕt hîp gi÷a B¹ch ng©n vµ B¹ch Kim, kh¶ n¨ng phßng ngù rÊt tèt. "		9800	7	0	30	98	98	31	15	15																36	40	32	119									2		7																			
Kim Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash18.spr	33	2	1	"Hoµng Kim Yªu §¸i, kh«ng chØ ®Ñp mµ cßn cã kh¶ n¨ng phßng ngù. "		14000	8	0	30	112	112	31	15	15																36	47	32	134									2		8																			
¤ Ng©n Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash19.spr	33	2	1	"§­îc lµm tõ l«ng Kim ¤, cùc kú hiÕm, tÝnh dÎo siªu viÖt. "		17000	9	0	30	126	126	31	15	15																36	54	32	149									2		9																			
B¹ch Kim Yªu §¸i	0	6	25	\spr\item\equip\sash\obj-sash20.spr	33	2	1	"Lµm tõ lo¹i B¹ch Kim cùc kú quý hiÖm, kh¶ n¨ng phßng ngù h¬n h¼ng c¸c hîp kim kh¸c. "		10000	10	0	30	140	140	31	15	15																36	60											2		10																			
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	1	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	2	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	3	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	4	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	5	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	6	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	7	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	8	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	9	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Ngäc Tiªu Diªu	0	6	26	\Spr\item\equip\sash\obj-sash20.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	10	0	30	140	140	31	70	70																36	60											1	37	6	4	85	120	200	135	1	3												
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	1	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	2	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	3	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	4	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	5	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	6	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	7	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	8	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	9	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
Hoµng Kim T©n Thñ (Th¾t L­ng)	0	6	27	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	10	0	30	140	140	31	70	70																36	90											1	39	5	4	85	120	120	108	20	20	89	120	120	105	19	19	93	120	120	134	10	10
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	1	0	30	140	160	31	500	500																36	75											1	40	1	4	85	0	50	108	80	80												
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	2	0	30	140	160	31	500	500																36	75											1	40	2	4	85	0	70	108	82	82												
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	3	0	30	140	160	31	500	500																36	75											1	40	3	4	85	0	90	108	84	84												
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	4	0	30	140	160	31	500	500																36	75											1	40	4	4	85	0	110	108	86	86												
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	5	0	30	140	160	31	500	500																36	75											1	40	5	4	85	0	130	108	88	88												
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	6	0	30	140	160	31	500	500																36	75											1	40	6	4	85	0	150	108	90	90												
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	7	0	30	140	160	31	500	500																36	75											1	40	7	4	85	0	170	108	92	92												
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	8	0	30	140	160	31	500	500																36	75											1	40	8	4	85	0	190	108	94	94												
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	9	0	30	140	160	31	500	500																36	75											1	40	9	4	85	0	210	108	96	96												
[Cùc PhÈm] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	28	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	10	0	30	140	160	31	500	500																36	75											1	40	10	4	85	0	230	108	100	100												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	1	0	30	140	160	31	500	500																36	75											1	41	5	4	85	-50	-50	108	40	40												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	2	0	30	140	160	31	500	500																36	75											1	41	5	4	85	50	50	108	80	80												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	3	0	30	140	160	31	500	500																36	75											1	41	5	4	85	-50	50	108	45	45												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	4	0	30	140	160	31	500	500																36	75											1	41	5	4	85	-50	50	108	50	50												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	5	0	30	140	160	31	500	500																36	75											1	41	5	4	85	-50	50	108	55	55												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	6	0	30	140	160	31	500	500																36	75											1	41	5	4	85	-50	50	108	60	60												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	7	0	30	140	160	31	500	500																36	75											1	41	5	4	85	-50	50	108	65	65												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	8	0	30	140	160	31	500	500																36	75											1	41	5	4	85	-50	50	108	70	70												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	9	0	30	140	160	31	500	500																36	75											1	41	5	4	85	-50	50	108	75	75												
[Liªn §Êu] §Þnh Quèc Ng©n TÇm Yªu §¸i	0	6	29	\spr\item\equip\sash\obj-sash17.spr	33	2	1	Trang bÞ Hoµng Kim	4	20000	10	0	30	140	160	31	500	500																36	75											1	41	5	4	85	-50	50	108	80	80												
