Ãû³Æ	ItemGenre	DetailType	ParticularType	¶¯»­ÎÄ¼þÃû	¶ÔÓ¦Îï¼þË÷Òý	¿í¶È	¸ß¶È	ËµÃ÷ÎÄ×Ö	ÎåÐÐÊôÐÔ	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµþ·Å	»ù´¡ÊôÐÔ1ÀàÐÍ	»ù´¡ÊôÐÔ1×îÐ¡Öµ	»ù´¡ÊôÐÔ1×î´óÖµ	»ù´¡ÊôÐÔ2ÀàÐÍ	»ù´¡ÊôÐÔ2×îÐ¡Öµ	»ù´¡ÊôÐÔ2×î´óÖµ	»ù´¡ÊôÐÔ3ÀàÐÍ	»ù´¡ÊôÐÔ3×îÐ¡Öµ	»ù´¡ÊôÐÔ3×î´óÖµ	»ù´¡ÊôÐÔ4ÀàÐÍ	»ù´¡ÊôÐÔ4×îÐ¡Öµ	»ù´¡ÊôÐÔ4×î´óÖµ	»ù´¡ÊôÐÔ5ÀàÐÍ	»ù´¡ÊôÐÔ5×îÐ¡Öµ	»ù´¡ÊôÐÔ5×î´óÖµ	»ù´¡ÊôÐÔ6ÀàÐÍ	»ù´¡ÊôÐÔ6×îÐ¡Öµ	»ù´¡ÊôÐÔ6×î´óÖµ	»ù´¡ÊôÐÔ7ÀàÐÍ	»ù´¡ÊôÐÔ7×îÐ¡Öµ	»ù´¡ÊôÐÔ7×î´óÖµ	ÐèÇóÊôÐÔ1ÀàÐÍ	ÐèÇóÊôÐÔ1ÊýÖµ	ÐèÇóÊôÐÔ2ÀàÐÍ	ÐèÇóÊôÐÔ2ÊýÖµ	ÐèÇóÊôÐÔ3ÀàÐÍ	ÐèÇóÊôÐÔ3ÊýÖµ	ÐèÇóÊôÐÔ4ÀàÐÍ	ÐèÇóÊôÐÔ4ÊýÖµ	ÐèÇóÊôÐÔ5ÀàÐÍ	ÐèÇóÊôÐÔ5ÊýÖµ	ÐèÇóÊôÐÔ6ÀàÐÍ	ÐèÇóÊôÐÔ6ÊýÖµ	TypeItem	GroupItem	Level	Series	Type1	Min1	Max1	Type2	Min2	Max2	Type3	Min3	Max3	Type4	Min4	Max4	Type5	Min5	Max5	Type6	Min6	Max6
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	10	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	105	19	19	85	150	150									
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\Spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	1	0	30	150	150	31	75	75																36	80											1	40	1	1	111	45	45	85	120	200												
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	2	0	30	150	150	31	75	75																36	80											1	40	2	1	111	46	46	85	120	220												
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	3	0	30	150	150	31	75	75																36	80											1	40	3	1	111	47	47	85	120	240												
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	4	0	30	150	150	31	75	75																36	80											1	40	4	1	111	48	48	85	120	260												
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	5	0	30	150	150	31	75	75																36	80											1	40	5	1	111	49	49	85	120	280												
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	6	0	30	150	150	31	75	75																36	80											1	40	6	1	111	50	50	85	120	300												
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	7	0	30	150	150	31	75	75																36	80											1	40	7	1	111	51	51	85	120	320												
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	8	0	30	150	150	31	75	75																36	80											1	40	8	1	111	52	52	85	120	340												
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	9	0	30	150	150	31	75	75																36	80											1	40	9	1	111	53	53	85	120	360												
[Cùc PhÈm] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	26	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	10	0	30	150	150	31	75	75																36	80											1	40	10	1	111	55	55	85	380	380												
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\Spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	1	0	30	150	150	31	75	75																36	80											1	41	5	1	111	36	36	85	120	120												
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	2	0	30	150	150	31	75	75																36	80											1	41	5	1	111	45	45	85	200	200												
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	3	0	30	150	150	31	75	75																36	80											1	41	5	1																		
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	4	0	30	150	150	31	75	75																36	80											1	41	5	1																		
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	5	0	30	150	150	31	75	75																36	80											1	41	5	1																		
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	6	0	30	150	150	31	75	75																36	80											1	41	5	1																		
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	7	0	30	150	150	31	75	75																36	80											1	41	5	1																		
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	8	0	30	150	150	31	75	75																36	80											1	41	5	1																		
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	9	0	30	150	150	31	75	75																36	80											1	41	5	1																		
[Liªn §Êu] §Þnh Quèc XÝch QuyÒn NhuyÔn Ngoa	0	5	27	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	10	0	30	150	150	31	75	75																36	80											1	41	5	1																		
